greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
79,65,71,16,13,2258,121077-3/7/2019
88,16,62,15,10,2298,121077-30/7/2019
67,41,36,7,9,1216,121077-27/8/2019
128,30,84,15,27,2280,121077-28/10/2019
57,50,48,10,10,1472,121077-18/12/2019
152,37,62,28,11,2318,121077-7/1/2020
118,20,62,21,18,2335,121077-29/1/2020
0,1,0,0,0,140,121077-16/3/2020
134,38,94,57,34,2356,121077-11/6/2020
63,24,22,7,6,1176,121077-12/6/2020
130,35,62,10,5,1623,121077-21/7/2020
45,27,28,15,12,921,121077-18/8/2020
171,26,109,23,21,2283,121077-31/8/2020
182,61,100,12,38,2203,121077-12/10/2020
111,19,102,9,18,2290,121077-26/10/2020
175,57,75,23,7,2222,121077-19/11/2020
53,30,54,2,10,2105,121080-20/6/2008
71,28,72,5,9,2325,121080-22/8/2008
78,44,44,14,2,2358,121080-20/3/2009
66,41,34,10,13,2347,121080-23/6/2009
88,32,30,3,3,2311,121080-15/9/2009
65,46,59,7,9,2277,121080-10/12/2009
56,22,30,9,7,1679,121080-5/1/2010
45,9,42,10,10,1125,121080-31/3/2010
20,13,18,7,3,1300,121080-2/7/2010
46,29,25,20,14,1312,121080-20/9/2010
96,45,81,18,22,2087,121080-5/11/2010
51,20,38,4,9,1474,121080-16/3/2011
23,5,3,15,8,413,121080-11/5/2011
66,15,18,18,12,995,121080-6/8/2011
65,11,26,13,6,1252,121080-9/1/2012
65,29,31,21,18,1915,121080-10/4/2012
32,42,18,11,11,1768,121080-14/5/2012
14,6,5,2,0,765,121080-11/8/2012
45,8,20,10,9,940,121080-9/11/2012
25,22,34,7,6,1101,121080-1/2/2013
195,98,117,41,35,6841,122255-20/6/2008
63,46,47,25,23,2312,122255-22/8/2008
60,39,26,9,19,4465,124046-20/6/2008
16,3,12,5,3,1320,124046-24/8/2008
35,19,11,25,5,2187,124046-7/11/2008
37,17,11,6,2,1986,124046-27/2/2009
39,23,16,5,3,2058,124046-10/7/2009
28,15,10,1,6,1613,124046-24/9/2009
22,13,10,1,5,1284,124046-13/2/2010
21,14,6,2,1,1242,124046-19/2/2010
23,12,6,5,10,1173,124046-4/5/2010
11,7,4,8,2,913,124046-3/8/2010
15,12,8,5,6,1653,124046-1/11/2010
10,4,0,0,0,812,124046-24/2/2011
16,21,7,7,2,1363,124046-11/5/2011
28,10,23,9,2,1453,124046-28/7/2011
25,23,7,14,1,1490,124046-25/1/2012
25,12,11,4,2,1874,124046-5/3/2012
19,9,3,3,2,1068,124046-20/4/2012
32,11,6,5,4,1406,124046-2/5/2012
30,18,7,5,3,1487,124046-21/5/2012
44,26,25,13,6,2243,124046-3/8/2012
13,9,6,7,3,1304,124046-30/10/2012
16,17,5,8,2,1315,124046-17/2/2013
39,38,18,21,8,1448,124046-10/3/2013
26,14,3,8,1,1462,124046-30/4/2013
36,12,5,6,5,1317,124046-20/5/2013
20,11,15,8,2,1442,124046-31/7/2013
19,20,8,5,4,1642,124046-28/11/2013
44,11,11,3,4,1856,124046-12/2/2014
43,14,10,6,2,2022,124046-27/2/2014
40,17,11,11,0,1549,124046-27/5/2014
46,25,14,3,6,2172,124046-29/5/2014
36,25,17,5,0,1854,124046-5/8/2014
18,16,8,6,1,1564,124046-3/11/2014
16,17,9,9,5,1641,124046-27/2/2015
21,19,4,12,2,1200,124046-8/5/2015
26,17,9,16,10,1509,124046-7/8/2015
38,30,13,17,3,2197,124046-4/11/2015
34,17,12,6,2,1860,124046-23/2/2016
29,17,20,6,5,1373,124046-16/5/2016
37,30,14,5,1,1087,124046-24/5/2016
49,15,18,9,4,1847,124046-10/5/2017
38,42,18,8,5,1376,124046-26/5/2017
42,29,23,15,6,1821,124046-8/6/2017
59,11,29,29,3,2180,124046-13/11/2017
32,13,11,19,1,1956,124046-14/11/2017
95,45,49,31,11,4816,124046-28/3/2018
27,32,10,10,8,1661,124046-13/5/2018
28,22,8,5,4,1449,124046-5/9/2018
26,24,9,10,3,1172,124046-10/9/2018
33,38,8,14,10,1384,124046-11/9/2018
54,12,20,14,4,2204,124046-10/10/2018
29,7,11,10,0,1345,124046-15/11/2018
13,14,3,1,2,921,124046-3/4/2019
53,43,37,32,16,2286,124046-10/4/2019
16,16,15,8,3,1639,124046-18/5/2019
29,52,9,29,7,1634,124046-13/6/2019
34,15,9,13,4,1628,124046-6/9/2019
33,20,16,19,8,1557,124046-16/11/2019
29,34,9,19,3,1394,124046-11/3/2020
50,13,21,13,2,1681,124046-5/6/2020
27,23,14,24,10,1257,124046-15/6/2020
46,17,20,30,6,1641,124046-21/10/2020
32,23,18,21,8,1574,124046-5/11/2020
21,29,11,13,9,1694,125054-26/1/2011
20,21,12,1,8,1403,125054-5/2/2011
15,6,13,2,5,1020,125054-12/2/2011
67,27,22,14,5,2143,125054-23/5/2011
78,16,41,11,25,2266,125114-10/12/2009
48,20,25,7,9,2028,125275-20/6/2008
47,31,17,24,22,1782,125275-24/7/2008
107,42,82,37,22,2260,125275-13/11/2008
87,43,44,18,29,2229,125275-22/1/2009
72,23,38,10,14,1653,125275-17/4/2009
90,24,43,8,12,1990,125275-22/7/2009
87,9,55,7,3,1920,125360-20/6/2008
77,23,50,6,13,1920,125360-5/9/2008
45,2,41,13,6,1587,125360-13/10/2009
20,0,14,2,1,263,125360-18/6/2010
58,7,25,1,9,1010,125360-2/9/2010
38,26,30,9,7,1240,125360-3/12/2010
33,5,17,2,2,1213,125360-24/2/2011
30,12,16,2,9,683,125360-26/5/2011
20,2,21,1,6,514,125360-7/9/2011
24,6,16,1,5,459,125360-12/1/2012
64,3,32,2,6,1312,125360-2/3/2012
29,0,12,2,6,481,125360-28/5/2012
138,28,106,6,6,3659,126136-20/6/2008
75,14,45,2,2,1715,126136-22/8/2008
93,8,53,3,4,1716,126136-6/11/2008
43,6,19,0,3,974,126136-26/5/2010
38,9,11,3,0,960,126136-4/8/2010
102,21,70,8,9,2250,126136-3/11/2010
39,19,24,0,6,1370,126136-1/3/2011
36,12,24,5,8,1106,126136-4/5/2011
66,18,52,1,5,1773,126136-3/8/2011
53,67,47,10,8,2118,126136-19/10/2011
83,21,38,4,7,2351,126136-1/11/2011
42,24,46,10,11,1625,126136-20/12/2011
49,29,37,11,9,1795,126136-6/1/2012
92,19,53,7,10,1901,126136-29/2/2012
65,54,64,16,12,2042,126136-3/4/2012
65,7,29,0,4,1134,126136-9/5/2012
95,25,60,5,11,2107,126136-10/8/2012
74,25,50,5,6,2217,126136-8/11/2012
98,28,79,10,9,2055,126136-4/12/2012
121,17,47,11,6,2290,126136-22/2/2013
71,21,33,11,4,1583,126136-27/2/2013
86,58,79,36,21,2262,126136-6/3/2013
63,25,50,5,4,1854,126136-7/5/2013
75,26,66,5,10,2328,126136-6/8/2013
78,29,69,7,8,2060,126136-12/9/2013
58,38,37,10,10,1848,126136-2/10/2013
98,28,49,0,15,2278,126136-5/11/2013
77,36,50,4,5,2064,126136-21/11/2013
112,40,66,9,21,2327,126136-10/12/2013
60,60,48,15,13,2366,126136-16/1/2014
99,27,50,2,2,2294,126136-21/2/2014
62,18,56,6,5,1539,126136-5/3/2014
98,52,51,16,23,2114,126136-10/3/2014
86,7,59,9,5,1513,126136-28/4/2014
34,22,24,6,12,1387,126136-30/4/2014
69,28,26,8,7,2140,126136-31/7/2014
80,24,51,19,35,1970,126136-11/9/2014
70,43,61,16,11,2278,126136-8/10/2014
94,23,61,8,13,2017,126136-31/10/2014
103,46,75,26,28,2218,126136-9/12/2014
78,11,57,5,16,1992,126136-5/2/2015
73,33,57,18,18,1898,126136-3/3/2015
54,29,40,7,5,1584,126136-10/3/2015
75,32,33,23,23,2246,126136-31/3/2015
102,20,58,19,6,2246,126136-1/5/2015
87,38,61,17,18,2317,126136-7/5/2015
113,26,68,28,25,2304,126136-26/5/2015
78,16,40,7,9,1967,126136-4/8/2015
47,17,35,16,14,1414,126136-16/9/2015
42,34,33,7,7,1446,126136-29/9/2015
59,22,30,5,4,2076,126136-29/10/2015
114,50,60,31,18,2296,126136-7/12/2015
100,16,63,13,17,2292,126136-4/2/2016
88,39,50,14,18,2059,126136-1/3/2016
78,42,56,16,9,2279,126136-8/3/2016
98,24,46,17,10,2321,126136-28/4/2016
76,51,71,36,25,2354,126136-24/5/2016
73,12,39,10,13,2320,126136-10/8/2016
62,45,36,24,15,1741,126136-22/9/2016
59,53,61,10,8,2178,126136-28/9/2016
73,21,29,9,6,2255,126136-4/11/2016
54,19,36,8,8,1386,126136-7/12/2016
59,41,30,18,7,1715,126136-5/1/2017
93,20,42,3,8,2297,126136-17/2/2017
41,27,21,2,8,1151,126136-3/3/2017
45,20,26,7,7,1063,126136-8/3/2017
81,24,53,3,9,2279,126136-3/5/2017
64,39,60,19,15,2217,126136-23/5/2017
68,17,46,9,8,2275,126136-28/7/2017
83,40,56,9,13,2286,126136-8/9/2017
56,30,42,7,18,1669,126136-13/9/2017
88,17,44,7,9,2307,126136-27/10/2017
172,85,69,34,23,2401,126136-6/12/2017
124,50,56,24,18,2301,126136-13/12/2017
108,8,45,11,19,2317,126136-5/2/2018
96,65,68,11,16,2304,126136-28/2/2018
100,27,48,19,29,2129,126136-6/3/2018
91,7,46,6,12,2327,126136-28/4/2018
97,39,79,26,13,2331,126136-16/5/2018
71,62,52,8,16,2149,126136-21/5/2018
93,20,53,2,7,2303,126136-6/8/2018
87,64,80,8,10,2381,126136-11/9/2018
100,49,69,20,20,2284,126136-20/9/2018
62,48,30,3,8,1734,126136-3/10/2018
101,13,59,1,5,2277,126136-27/10/2018
93,29,55,9,19,2331,126136-7/12/2018
84,9,56,5,6,2310,126136-1/2/2019
105,52,54,6,5,2309,126136-28/2/2019
94,42,71,15,13,2295,126136-14/3/2019
125,25,62,6,10,2262,126136-3/5/2019
65,42,63,18,7,2331,126136-18/5/2019
86,49,65,13,8,2304,126136-31/5/2019
78,11,57,2,8,2274,126136-30/7/2019
74,62,63,23,12,2327,126136-18/9/2019
89,41,61,8,31,2252,126136-23/9/2019
96,14,67,6,13,2267,126136-26/10/2019
71,50,28,13,18,2451,126136-3/12/2019
93,42,60,15,20,1992,126136-23/12/2019
87,15,49,10,11,2252,126136-6/2/2020
81,40,64,17,16,2298,126136-25/3/2020
109,19,110,35,21,2373,126136-12/5/2020
14,7,12,3,8,674,126136-26/5/2020
82,40,53,18,13,2285,126136-18/6/2020
77,60,80,12,25,2192,126136-1/7/2020
80,50,78,22,20,2006,126136-5/8/2020
77,21,61,13,6,2226,126136-24/10/2020
169,88,94,30,18,3562,126136-3/11/2020
246,168,172,49,42,4766,126136-20/11/2020
92,20,66,13,8,2352,126136-27/11/2020
14,2,7,4,0,500,126434-18/2/2011
26,0,11,1,1,615,126434-18/5/2011
43,7,18,13,5,1098,126434-20/5/2011
21,1,10,1,3,352,126434-15/8/2011
35,4,16,7,0,497,126434-8/12/2011
44,5,18,13,2,880,126434-6/4/2012
23,0,6,3,2,568,126434-22/5/2012
50,1,25,5,9,919,126434-2/8/2012
24,6,11,2,4,763,126434-1/11/2012
18,11,13,12,12,673,126434-22/1/2013
28,14,33,23,5,1231,126434-26/3/2013
20,17,16,4,3,782,126434-15/5/2013
43,11,26,2,4,996,126434-14/8/2013
33,10,24,4,12,903,126434-22/11/2013
29,13,22,11,2,982,126434-1/4/2014
22,3,14,5,3,471,126434-16/5/2014
66,27,18,8,25,2157,126734-20/6/2008
47,13,20,2,11,1116,126734-25/8/2008
69,23,36,6,21,1303,126734-7/8/2009
90,27,32,9,27,1548,126734-4/11/2009
84,23,34,12,18,2245,126734-10/12/2009
81,50,58,40,30,4049,127439-20/6/2008
68,22,50,21,24,2198,127439-22/8/2008
51,18,33,12,16,1467,127439-5/11/2008
51,25,43,9,15,1658,127439-6/8/2009
61,30,47,7,17,2300,127439-10/12/2009
44,18,26,8,7,1642,127439-21/1/2010
22,11,24,7,9,999,127439-14/4/2010
21,14,21,2,2,926,127439-18/5/2010
31,21,36,13,18,1118,127439-5/8/2010
62,23,43,11,28,2210,127439-4/11/2010
28,19,12,3,6,1077,127439-23/2/2011
15,9,9,2,11,844,127439-23/3/2011
34,12,25,13,14,1102,127439-5/5/2011
24,19,14,19,12,1304,127439-7/7/2011
17,2,10,1,1,674,127439-3/8/2011
46,24,26,11,14,1899,127439-2/11/2011
43,13,31,7,23,1807,127439-22/2/2012
60,51,74,34,29,2288,127439-19/4/2012
33,4,25,4,1,717,132482-10/12/2009
41,5,32,2,5,806,132482-27/1/2011
56,3,18,12,2,793,132482-4/2/2011
28,5,18,0,1,524,132482-11/2/2011
34,5,31,5,1,850,132482-9/5/2011
21,2,14,1,2,662,132482-14/8/2011
65,8,35,15,8,1006,132482-14/11/2011
88,20,76,5,7,1624,132482-24/2/2012
40,21,43,0,3,1008,132482-12/5/2012
69,16,54,14,7,1269,132482-16/8/2012
100,28,56,25,13,1899,132482-14/11/2012
131,39,41,52,17,2265,132482-27/2/2013
59,14,34,8,5,1235,132482-7/5/2013
71,12,32,10,2,1117,132482-7/8/2013
84,13,60,8,6,1539,132482-15/11/2013
43,8,19,2,3,1021,132482-26/2/2014
73,12,68,26,9,1193,132482-6/5/2014
29,2,12,0,1,510,132482-6/8/2014
76,12,50,4,22,985,132482-6/11/2014
77,11,59,7,8,1052,132482-24/2/2015
56,3,29,3,2,873,132482-4/5/2015
25,0,7,1,1,492,132482-13/8/2015
65,5,37,1,2,689,132482-5/11/2015
116,22,73,25,12,1916,132482-29/2/2016
50,10,37,11,9,659,132482-7/5/2016
84,14,55,9,7,1360,132482-9/8/2016
57,4,36,5,4,1087,132482-7/11/2016
34,6,13,12,2,587,132482-2/3/2017
27,1,9,1,3,501,132482-5/5/2017
81,18,47,11,10,1603,132482-4/8/2017
40,12,23,9,15,1167,132644-10/12/2009
49,31,26,8,3,1272,132644-14/8/2017
118,38,65,12,16,2177,132644-13/11/2017
87,39,58,17,16,2201,132644-9/2/2018
86,29,70,40,31,1949,132644-29/6/2018
69,21,47,19,18,1583,132644-10/10/2018
48,15,45,20,16,1191,132644-5/12/2018
93,30,46,17,8,2280,133367-28/4/2011
59,28,15,13,7,1801,133367-28/7/2011
91,19,23,7,4,1729,133367-3/11/2011
9,3,6,4,1,176,133367-31/1/2012
39,41,23,6,2,1813,133367-1/2/2012
46,50,24,4,13,2166,133367-2/5/2012
73,25,25,5,7,2241,133367-3/8/2012
29,18,14,2,3,1421,133367-9/11/2012
39,38,15,8,4,1601,133367-15/11/2012
90,25,30,28,12,2292,133367-13/12/2012
107,38,25,5,5,2011,133367-2/2/2013
34,28,22,2,5,1033,133367-25/2/2013
61,39,25,9,3,2254,133367-2/5/2013
68,40,21,8,5,2094,133367-31/7/2013
71,32,28,6,6,1979,133367-6/11/2013
1,4,0,0,0,314,133367-28/1/2014
85,35,33,5,10,2226,133367-29/1/2014
92,28,22,9,4,2217,133367-25/8/2014
82,44,24,17,11,1924,133367-4/9/2014
67,31,21,5,6,2209,133367-14/11/2014
5,4,0,0,0,293,133367-26/1/2015
90,37,30,10,6,2245,133367-31/1/2015
141,62,54,27,16,2355,133367-20/2/2015
73,33,28,20,9,2182,133367-5/5/2015
138,53,87,45,10,2299,133367-3/6/2015
130,41,41,30,10,2299,133367-29/6/2015
41,29,8,2,6,1491,133367-5/8/2015
47,35,24,12,8,1928,133367-14/11/2015
52,13,31,10,6,1283,133367-19/11/2015
68,27,23,1,7,1600,133367-3/2/2016
86,26,23,14,13,2256,133367-29/4/2016
72,18,21,3,7,2227,133367-3/8/2016
140,24,54,11,15,2265,133367-7/9/2016
63,21,21,9,6,2380,133367-11/11/2016
48,13,35,10,10,1270,133367-16/11/2016
83,37,23,2,4,2164,133367-3/2/2017
92,21,19,7,10,2284,133367-4/5/2017
159,39,42,18,14,2249,133367-14/6/2017
78,24,23,5,4,2210,133367-10/8/2017
114,12,37,2,7,2280,133367-12/11/2017
84,15,23,8,3,1359,133367-17/11/2017
94,22,30,5,2,2219,133367-9/2/2018
94,29,36,18,10,2291,133367-7/5/2018
108,23,39,12,2,2355,133367-21/8/2018
91,20,44,17,13,1566,133367-13/9/2018
90,18,27,5,5,2201,133367-27/11/2018
100,18,32,9,8,2216,133367-11/2/2019
157,46,61,29,22,2320,133367-21/5/2019
68,16,24,7,18,2243,133367-4/9/2019
89,26,32,24,19,2309,133367-30/11/2019
65,38,32,37,19,1749,133367-10/12/2019
96,45,37,22,14,1899,133367-11/12/2019
122,39,57,38,21,2322,133367-14/2/2020
86,53,39,15,15,2183,133367-15/4/2020
56,46,13,22,12,1491,133367-26/5/2020
108,20,59,40,19,2298,133367-13/6/2020
116,40,42,24,16,2265,133367-28/8/2020
78,23,29,9,6,2281,133367-12/11/2020
179,51,61,49,24,2401,133367-23/11/2020
459,125,192,97,102,13570,133432-20/6/2008
94,31,49,12,16,2304,133432-29/7/2008
117,25,44,5,11,2216,133432-29/10/2008
92,22,32,5,10,2291,133432-28/1/2009
87,13,41,8,7,2075,133432-29/4/2009
42,19,37,3,11,1616,133432-4/11/2009
89,30,58,16,7,2296,133432-10/12/2009
98,16,68,12,11,1943,133432-6/2/2010
37,7,19,4,8,986,133432-13/5/2010
56,24,30,7,6,1816,133432-29/7/2010
47,13,31,10,5,1655,133432-27/10/2010
72,15,20,6,6,2261,133432-2/2/2011
109,50,42,22,10,2339,133432-17/3/2011
55,20,38,16,9,1784,133432-27/4/2011
31,5,10,6,3,1415,133432-27/7/2011
55,22,18,17,2,931,133432-31/8/2011
39,27,30,20,15,1212,133432-21/10/2011
68,15,32,15,8,1665,133432-26/10/2011
1,1,2,1,0,165,133432-26/12/2011
35,12,22,4,8,842,133432-24/1/2012
16,5,8,1,3,1166,133432-1/2/2012
95,60,64,31,19,2418,133432-1/3/2012
67,24,21,6,8,2317,133432-25/4/2012
79,44,44,18,20,1969,133432-23/5/2012
74,26,22,2,1,2234,133432-26/7/2012
27,26,27,12,2,1579,133432-4/9/2012
48,26,33,9,5,1170,133432-14/9/2012
77,8,48,4,2,1717,133432-24/10/2012
76,35,56,7,1,1624,133432-29/11/2012
99,16,57,10,15,2228,133432-30/1/2013
55,35,44,14,13,1583,133432-1/3/2013
78,15,51,13,20,2297,133432-26/4/2013
107,18,39,26,26,1779,133432-20/4/2015
48,24,34,18,10,1458,133432-26/6/2019
23,35,22,6,35,1840,133468-13/9/2011
68,133,30,16,18,2410,133468-19/10/2011
0,0,0,0,0,11,133468-22/10/2011
17,20,22,17,30,1514,133468-13/1/2012
12,11,8,0,6,1104,133468-3/3/2012
31,25,14,5,23,1584,133468-21/9/2012
22,26,16,12,35,1739,133468-8/1/2013
37,21,11,9,16,1529,133468-16/1/2014
39,59,15,14,16,2324,133468-22/5/2014
67,22,10,9,29,1474,133468-16/1/2015
33,5,23,7,22,996,133468-12/5/2015
19,4,2,2,11,578,133468-8/8/2015
8,4,6,1,3,553,133468-4/11/2015
48,15,13,5,32,1363,133468-15/1/2016
34,4,14,3,10,846,133468-9/3/2016
20,10,9,6,18,917,133468-4/5/2016
26,19,10,4,10,1256,133468-8/8/2016
18,14,6,4,5,1115,133468-30/8/2016
50,30,10,5,16,2341,133468-21/10/2016
24,27,18,4,9,1826,133468-3/11/2016
0,0,0,0,0,19,133468-12/1/2017
30,32,18,9,16,1896,133468-17/4/2017
25,11,12,6,12,1283,133468-4/5/2017
47,11,25,16,19,1360,133468-3/8/2017
52,25,25,19,21,2266,133468-10/11/2017
64,27,11,7,24,1641,133468-11/1/2018
65,21,27,12,24,2201,133468-7/3/2018
43,43,12,14,23,2305,133468-4/4/2018
39,40,26,15,24,1673,133468-19/4/2018
40,19,22,10,10,1468,133468-7/5/2018
46,16,26,16,27,1974,133468-24/8/2018
102,48,27,17,27,2252,133468-7/10/2018
63,20,26,8,27,2333,133468-29/11/2018
0,1,0,1,0,31,133468-16/1/2019
56,15,26,18,25,2277,133468-6/3/2019
80,16,31,18,24,2371,133468-3/6/2019
104,29,37,26,20,2015,133468-13/8/2019
66,31,24,7,7,1605,133468-5/9/2019
70,46,27,10,39,2378,133468-26/10/2019
78,28,28,7,20,2157,133468-19/11/2019
71,32,13,14,16,1698,133468-22/1/2020
76,26,26,13,28,2301,133468-24/3/2020
92,35,43,22,27,2381,133468-13/6/2020
1,0,1,0,0,172,133468-25/6/2020
61,32,21,14,16,2343,133468-20/10/2020
85,53,21,9,27,2393,133468-28/10/2020
98,34,47,28,32,2375,133468-7/11/2020
347,167,91,61,56,14367,133547-20/6/2008
76,17,23,6,17,1920,133547-1/8/2008
66,21,20,7,7,2203,133547-13/2/2009
49,17,14,5,10,1612,133547-18/8/2009
91,25,37,2,22,2225,133547-10/12/2009
48,14,25,6,19,1303,133547-13/1/2010
40,7,14,2,7,1071,133547-17/2/2010
49,30,17,14,3,1225,133547-4/5/2010
59,24,24,7,15,1567,133547-16/8/2010
77,32,30,12,12,2195,133547-4/11/2010
42,18,18,10,9,1069,133547-16/2/2011
48,14,18,2,3,1139,133547-4/5/2011
32,15,22,9,10,1460,133547-3/8/2011
30,10,7,5,10,1409,133547-3/11/2011
33,19,4,11,7,1560,133547-9/2/2012
84,66,33,7,35,2202,133547-27/2/2012
80,32,53,8,30,2262,133547-3/5/2012
63,37,37,4,10,2067,133547-6/8/2012
92,58,79,9,34,2284,133547-2/11/2012
69,64,55,33,28,2281,133547-14/2/2013
53,82,59,23,27,1828,133547-16/2/2013
63,54,48,28,22,2279,133547-8/5/2013
49,50,53,12,29,1470,133547-12/9/2013
68,35,47,23,23,2007,133547-6/11/2013
80,41,69,22,35,2042,133547-3/12/2013
96,46,51,39,29,2255,133547-12/2/2014
77,68,48,32,20,1858,133547-14/2/2014
83,53,76,11,23,2176,133547-7/5/2014
77,47,73,19,14,2280,133547-19/8/2014
54,42,60,12,15,2222,133547-12/6/2019
38,36,52,15,38,2187,133825-20/6/2008
57,35,28,13,30,2132,133825-1/8/2008
66,29,59,10,20,2254,133825-16/11/2008
43,32,42,8,17,2206,133825-12/2/2009
57,20,41,7,29,2196,133825-30/4/2009
12,1,8,1,1,629,133825-11/9/2009
47,20,37,10,19,1385,133825-24/11/2009
50,22,37,17,16,1432,133825-11/2/2010
50,26,31,32,20,1307,133825-3/6/2010
19,15,8,9,11,854,133825-3/9/2010
38,28,30,11,31,1722,133825-11/11/2010
23,41,24,3,18,1264,133825-16/2/2011
22,35,21,5,12,1048,133825-2/5/2011
10,6,2,4,0,302,133825-20/6/2011
55,42,31,14,11,1662,133825-28/7/2011
21,16,18,5,7,759,133825-7/10/2011
21,12,17,1,2,681,133825-31/10/2011
65,50,37,17,13,1546,133825-9/2/2012
47,37,37,10,29,1695,133825-3/5/2012
56,17,34,7,31,1753,133825-1/8/2012
42,60,25,7,20,1911,133825-25/10/2012
74,31,66,12,23,1882,133825-14/2/2013
68,38,45,11,22,1682,133825-2/5/2013
69,36,45,21,20,1891,133825-2/8/2013
54,51,48,19,14,2303,133825-31/10/2013
28,21,10,1,7,1202,133825-8/1/2014
60,34,28,24,16,1717,133825-14/2/2014
10,2,4,2,0,663,133825-30/4/2014
56,12,51,22,16,1446,133825-30/7/2014
82,35,76,27,20,1837,133825-30/10/2014
94,22,64,24,12,1771,133825-12/2/2015
76,17,50,11,24,1420,133825-2/5/2015
42,21,25,11,11,1562,133825-1/8/2015
140,73,155,29,42,2265,133825-11/9/2015
31,9,16,3,9,1218,133825-31/10/2015
83,9,62,11,24,1633,133825-18/2/2016
109,19,60,20,24,1958,133825-28/4/2016
58,15,32,10,14,1297,133825-29/7/2016
10,3,6,3,4,299,133825-7/11/2016
49,14,18,4,2,1462,133949-20/6/2008
64,24,29,3,7,1970,133949-23/9/2008
72,8,14,6,2,1624,133949-10/10/2009
3,5,4,2,0,509,133949-14/1/2010
38,5,12,2,3,959,133949-8/3/2010
19,18,8,5,11,1024,133949-1/7/2010
19,8,7,4,1,641,133949-24/9/2010
53,3,32,2,4,1284,133949-12/11/2010
54,11,20,6,3,1166,133949-15/2/2011
60,13,20,5,3,1362,133949-12/5/2011
64,9,10,4,3,1096,133949-1/9/2011
19,9,3,0,0,534,133949-9/1/2012
61,15,19,5,5,1418,133949-2/3/2012
5,3,4,1,0,251,133949-18/5/2012
22,4,7,3,0,727,133949-18/8/2012
53,16,43,14,12,1400,133949-14/11/2012
53,26,36,14,12,1683,133949-7/2/2013
30,14,25,6,8,1459,133949-16/5/2013
72,37,30,28,21,1566,133949-20/6/2013
100,22,37,6,18,2352,138601-19/6/2008
75,8,36,8,13,1895,138601-25/7/2008
79,16,54,12,11,2144,138601-24/10/2008
83,19,36,11,18,1977,138601-25/4/2009
71,11,31,11,20,2032,138601-24/7/2009
76,13,53,9,18,2007,138601-23/10/2009
27,7,18,2,2,1425,138601-9/2/2010
83,7,34,15,16,1569,138601-28/7/2010
102,13,46,12,5,1887,138601-26/10/2010
72,25,38,10,6,2265,138601-15/2/2011
37,11,12,4,5,902,138601-11/5/2011
86,27,24,6,13,2229,138601-27/7/2011
55,14,27,19,8,1267,138601-19/1/2012
57,14,22,8,5,1867,138601-28/2/2012
63,20,35,9,8,1544,138601-26/4/2012
83,18,44,12,9,1550,138601-31/7/2012
40,12,21,5,6,1301,138601-1/11/2012
69,10,21,5,8,1317,138601-20/2/2013
86,16,49,6,20,1518,138601-5/5/2013
47,10,19,7,4,1314,138601-1/8/2013
98,24,51,26,24,1847,138601-20/11/2013
102,12,73,25,20,1609,138601-18/2/2014
78,21,34,12,17,1452,138601-30/4/2014
38,8,20,13,4,1498,138601-29/7/2014
90,8,58,11,13,1791,138601-29/10/2014
83,13,32,6,16,1502,138601-25/2/2015
78,16,23,3,16,1336,138601-29/4/2015
68,10,30,4,6,1732,138601-29/7/2015
64,14,25,7,12,1452,138601-28/10/2015
84,33,63,19,7,2260,138601-24/2/2016
98,15,59,10,7,1911,138601-27/4/2016
9,12,5,7,3,368,138601-24/3/2017
92,23,40,16,12,2239,138601-8/7/2019
77,22,25,24,38,2312,138781-2/8/2017
80,18,29,7,29,1736,138781-27/1/2018
74,16,42,6,24,1993,138781-22/2/2018
65,9,16,5,18,1096,138781-3/4/2018
50,16,17,3,8,1287,138781-16/5/2018
53,12,16,6,10,1080,138781-12/8/2018
43,16,16,1,16,1135,138781-12/10/2018
47,14,28,2,10,1270,138781-23/11/2018
54,10,14,8,13,1073,138781-1/3/2019
70,20,27,14,23,1722,138781-13/6/2019
64,30,29,14,14,1663,138781-10/8/2019
41,18,18,5,9,1751,138781-27/11/2019
68,16,26,10,12,1788,138781-28/2/2020
59,15,29,13,10,1764,138781-27/5/2020
71,29,29,3,16,2282,138781-2/9/2020
100,20,41,15,29,3004,138781-5/11/2020
18,17,12,1,4,630,138781-11/11/2020
63,36,26,14,13,1746,138781-18/11/2020
1007,132,252,43,40,20249,140541-20/6/2008
59,7,10,7,3,1651,140541-29/7/2008
117,29,39,4,4,2396,140541-21/10/2008
75,25,18,4,4,2312,140541-21/1/2009
104,26,22,4,9,2326,140541-21/4/2009
135,23,26,5,8,2324,140541-28/7/2009
91,30,24,6,7,2321,140541-20/10/2009
70,18,24,5,1,1737,140541-21/1/2010
87,18,25,2,9,1916,140541-22/4/2010
83,19,28,3,0,1561,140541-25/1/2011
83,14,23,1,6,1582,140541-17/2/2011
84,20,25,13,8,1978,140541-26/4/2011
48,16,21,2,4,933,140541-19/5/2011
99,19,30,9,5,2151,140541-2/8/2011
91,11,19,3,5,1499,140541-26/10/2011
50,15,18,16,9,1121,140541-18/11/2011
81,21,19,7,6,1834,140541-24/1/2012
85,22,10,8,6,1761,140541-12/3/2012
124,25,29,8,13,2375,140541-24/4/2012
73,9,16,5,13,1807,140541-31/7/2012
120,22,30,9,10,2290,140541-23/10/2012
68,31,15,7,8,1367,140541-16/11/2012
